Date,Close/Last,Volume,Open,High,Low
09/29/2023,$315.75,24147300,$317.75,$319.4700012207031,$314.9800109863281
09/28/2023,$313.6400146484375,19683600,$310.989990234375,$315.4800109863281,$309.45001220703125
09/27/2023,$312.7900085449219,19410100,$312.29998779296875,$314.29998779296875,$309.69000244140625
09/26/2023,$312.1400146484375,26297600,$315.1300048828125,$315.8800048828125,$310.0199890136719
09/25/2023,$317.5400085449219,17836000,$316.5899963378906,$317.6700134277344,$315
09/22/2023,$317.010009765625,21447900,$321.32000732421875,$321.45001220703125,$316.1499938964844
09/21/2023,$319.5299987792969,35560400,$319.260009765625,$325.3500061035156,$315
09/20/2023,$320.7699890136719,21436500,$329.510009765625,$329.5899963378906,$320.510009765625
09/19/2023,$328.6499938964844,16505900,$326.1700134277344,$329.3900146484375,$324.510009765625
09/18/2023,$329.05999755859375,16834200,$327.79998779296875,$330.3999938964844,$326.3599853515625
09/15/2023,$330.2200012207031,37679800,$336.9200134277344,$337.3999938964844,$329.6499938964844
09/14/2023,$338.70001220703125,20267000,$339.1499938964844,$340.8599853515625,$336.57000732421875
09/13/2023,$336.05999755859375,16544400,$331.30999755859375,$336.8500061035156,$331.1700134277344
09/12/2023,$331.7699890136719,17565500,$335.82000732421875,$336.7900085449219,$331.4800109863281
09/11/2023,$337.94000244140625,16583300,$337.239990234375,$338.4200134277344,$335.42999267578125
